src_ip,dst_ip,src_port,dst_port,seq,ack,window,flags,packet_size,ttl,label
1921680218,1921680201,62174,80,128229425,569329108,512,2,60,64,1
1921680210,1921680201,40610,80,575760341,775794992,512,2,60,64,1
1921680201,1921680219,80,8090,3283988094,111923146,64240,18,58,64,0
1921680211,1921680201,1117,80,1590091094,2067283689,512,2,60,64,1
1921680209,1921680201,2681,80,277211759,224620567,512,2,60,64,1
1921680219,1921680201,8092,80,2094589140,2115169534,512,2,60,64,1
1921680201,21773160140,33934,443,3202714652,2271638246,29525,16,66,64,0
21773160140,1921680201,443,33934,2271638246,3202714652,489,24,3796,118,0
1921680201,21773160140,33934,443,3202714652,2271641976,29496,16,66,64,0
21773160140,1921680201,443,33934,2271641976,3202714652,489,16,2866,118,0
1921680201,21773160140,33934,443,3202714652,2271644776,29475,16,66,64,0
21773160140,1921680201,443,33934,2271644776,3202714652,489,16,2866,118,0
1921680201,21773160140,33934,443,3202714652,2271647576,29454,16,66,64,0
21773160140,1921680201,443,33934,2271647576,3202714652,489,16,2866,118,0
1921680201,21773160140,33934,443,3202714652,2271650376,29556,16,66,64,0
21773160140,1921680201,443,33934,2271650376,3202714652,489,16,4266,118,0
1921680201,21773160140,33934,443,3202714652,2271654576,29525,16,66,64,0
21773160140,1921680201,443,33934,2271654576,3202714652,489,16,4266,118,0
1921680201,21773160140,33934,443,3202714652,2271658776,29493,16,66,64,0
21773160140,1921680201,443,33934,2271658776,3202714652,489,16,2866,118,0
1921680201,21773160140,33934,443,3202714652,2271661576,29472,16,66,64,0
21773160140,1921680201,443,33934,2271661576,3202714652,489,16,2866,118,0
21773160140,1921680201,443,33934,2271664376,3202714652,489,16,2866,118,0
21773160140,1921680201,443,33934,2271667176,3202714652,489,16,4266,118,0
21773160140,1921680201,443,33934,2271671376,3202714652,489,16,2866,118,0
21773160140,1921680201,443,33934,2271674176,3202714652,489,16,1466,118,0
1921680201,21773160140,33934,443,3202714652,2271675576,29365,16,66,64,0
21773160140,1921680201,443,33934,2271675576,3202714652,489,24,3330,118,0
21773160140,1921680201,443,33934,2271768216,3202714652,489,16,1466,118,0
1921680201,21773160140,33934,443,3202714652,2271678840,29340,16,78,64,0
21773160140,1921680201,443,33934,2271769616,3202714652,489,16,7066,118,0
1921680201,21773160140,33934,443,3202714652,2271678840,29340,16,78,64,0
21773160140,1921680201,443,33934,2271776616,3202714652,489,16,2866,118,0
1921680201,21773160140,33934,443,3202714652,2271678840,29340,16,78,64,0
21773160140,1921680201,443,33934,2271779416,3202714652,489,24,2122,118,0
21773160140,1921680201,443,33934,2271781472,3202714652,489,16,1466,118,0
21773160140,1921680201,443,33934,2271782872,3202714652,489,16,1466,118,0
21773160140,1921680201,443,33934,2271784272,3202714652,489,16,1466,118,0
21773160140,1921680201,443,33934,2271785672,3202714652,489,16,2866,118,0
21773160140,1921680201,443,33934,2271788472,3202714652,489,16,2866,118,0
21773160140,1921680201,443,33934,2271791272,3202714652,489,16,4266,118,0
21773160140,1921680201,443,33934,2271795472,3202714652,489,16,1466,118,0
21773160140,1921680201,443,33934,2271796872,3202714652,489,16,7066,118,0
21773160140,1921680201,443,33934,2271803872,3202714652,489,24,4110,118,0
21773160140,1921680201,443,33934,2271807916,3202714652,489,16,5666,118,0
21773160140,1921680201,443,33934,2271813516,3202714652,489,16,5666,118,0
1921680201,21773160140,33934,443,3202714652,2271678840,29340,16,78,64,0
21773160140,1921680201,443,33934,2271819116,3202714652,489,16,5666,118,0
21773160140,1921680201,443,33934,2271824716,3202714652,489,24,3953,118,0
21773160140,1921680201,443,33934,2271678840,3202714652,489,16,2866,118,0
1921680201,21773160140,33934,443,3202714652,2271681640,29319,16,78,64,0
21773160140,1921680201,443,33934,2271681640,3202714652,489,16,4266,118,0
1921680201,21773160140,33934,443,3202714652,2271685840,29287,16,78,64,0
21773160140,1921680201,443,33934,2271685840,3202714652,489,16,4266,118,0
1921680201,21773160140,33934,443,3202714652,2271690040,29255,16,78,64,0
21773160140,1921680201,443,33934,2271690040,3202714652,489,16,2866,118,0
1921680201,1921680206,80,51562,2843788674,801961526,64240,18,58,64,0
1921680207,1921680201,40360,80,1772957700,801478549,512,2,60,64,1
1921680203,1921680201,46748,80,175339535,418181663,512,2,60,64,1
1921680217,1921680201,43260,80,1852700270,170026585,512,2,60,64,1
1921680202,1921680201,61701,80,158769163,1233158615,512,2,60,64,1
1921680207,1921680201,40361,80,242044877,318198827,512,2,60,64,1
1921680204,1921680201,24745,80,139783656,412221219,512,2,60,64,1
1921680206,1921680201,51564,80,618151200,1489802333,512,2,60,64,1
1921680211,1921680201,62995,80,882346273,1085166690,512,2,60,64,1
1921680201,1921680207,80,40360,2270039417,1772957701,64240,18,58,64,0
1921680201,1921680217,80,43260,1622175558,1852700271,64240,18,58,64,0
1921680201,1921680207,80,40361,519454103,242044878,64240,18,58,64,0
1921680201,1921680206,80,51564,1954289950,618151201,64240,18,58,64,0
1921680204,1921680201,24746,80,1268219703,764311080,512,2,60,64,1
1921680213,1921680201,17373,80,243384342,1335050799,512,2,60,64,1
1921680203,1921680201,46750,80,956861633,622427917,512,2,60,64,1
1921680218,1921680201,58537,80,149146377,968533246,512,2,60,64,1
1921680220,1921680201,9509,80,1654653462,1115836262,512,2,60,64,1
1921680214,1921680201,24450,80,1368172015,89103363,512,2,60,64,1
1921680219,1921680201,4392,80,852463767,1053996893,512,2,60,64,1
1921680211,1921680201,62997,80,852259988,1772565442,512,2,60,64,1
1921680201,1921680213,80,17373,2977977940,243384343,64240,18,58,64,0
1921680201,1921680219,80,4392,3400514028,852463768,64240,18,58,64,0
1921680217,1921680201,43263,80,1193030766,1798860915,512,2,60,64,1
1921680213,1921680201,17375,80,163021278,386411046,512,2,60,64,1
1921680214,1921680201,24451,80,325700218,404639302,512,2,60,64,1
1921680218,1921680201,58539,80,1961348159,902475535,512,2,60,64,1
1921680202,1921680201,61704,80,1751755753,879341565,512,2,60,64,1
1921680213,1921680201,17376,80,657615270,2013621862,512,2,60,64,1
1921680206,1921680201,51568,80,2061016402,1402261951,512,2,60,64,1
1921680203,1921680201,46753,80,1108012417,482090095,512,2,60,64,1
1921680201,1921680217,80,43263,3428150783,1193030767,64240,18,58,64,0
1921680201,1921680213,80,17375,3820222151,163021279,64240,18,58,64,0
1921680201,1921680213,80,17376,2252575581,657615271,64240,18,58,64,0
1921680201,1921680206,80,51568,2142602892,2061016403,64240,18,58,64,0
1921680210,1921680201,36923,80,565633251,1635373972,512,2,60,64,1
1921680217,1921680201,43265,80,418538964,1804422249,512,2,60,64,1
1921680202,1921680201,61705,80,534451494,767485388,512,2,60,64,1
1921680219,1921680201,4395,80,536530107,2102551253,512,2,60,64,1
1921680209,1921680201,65307,80,1594876339,1773219299,512,2,60,64,1
1921680208,1921680201,19493,80,218289560,1956724219,512,2,60,64,1
1921680217,1921680201,43266,80,1881410752,1398027762,512,2,60,64,1
1921680208,1921680201,19494,80,1778425875,1979793823,512,2,60,64,1
1921680201,1921680217,80,43265,3709614865,418538965,64240,18,58,64,0
1921680201,1921680219,80,4395,3497922609,536530108,64240,18,58,64,0
1921680201,1921680208,80,19493,834565748,218289561,64240,18,58,64,0
1921680201,1921680217,80,43266,712376142,1881410753,64240,18,58,64,0
1921680201,1921680208,80,19494,2087268598,1778425876,64240,18,58,64,0
1921680219,1921680201,4396,80,112499978,810111501,512,2,60,64,1
1921680208,1921680201,19495,80,1131911047,307101201,512,2,60,64,1
21773160140,1921680201,443,33934,2266979735,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2266871935,3202591562,489,24,1466,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28278,16,78,64,0
1921680201,21773160140,33934,443,3202591562,2266866335,28278,16,86,64,0
1921680201,21773160140,33934,443,3202591562,2266866335,28278,16,94,64,0
21773160140,1921680201,443,33934,2266982535,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2266986735,3202591562,489,16,2866,118,0
21773160140,1921680201,443,33934,2266992335,3202591562,489,24,519,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28278,16,94,64,0
21773160140,1921680201,443,33934,2266873335,3202591562,489,16,7066,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28278,16,94,64,0
21773160140,1921680201,443,33934,2266884535,3202591562,489,16,5666,118,0
21773160140,1921680201,443,33934,2266892935,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2266895735,3202591562,489,16,1466,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28278,16,94,64,0
21773160140,1921680201,443,33934,2266899935,3202591562,489,16,11266,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28278,16,94,64,0
21773160140,1921680201,443,33934,2266912535,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2266918135,3202591562,489,16,5666,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28278,16,94,64,0
21773160140,1921680201,443,33934,2266925135,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2266930735,3202591562,489,24,7066,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28278,16,94,64,0
21773160140,1921680201,443,33934,2266937735,3202591562,489,16,7066,118,0
21773160140,1921680201,443,33934,2266947535,3202591562,489,16,2866,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28278,16,94,64,0
21773160140,1921680201,443,33934,2266867735,3202591562,489,24,1466,118,0
21773160140,1921680201,443,33934,2266870535,3202591562,489,16,1466,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28874,16,94,64,0
21773160140,1921680201,443,33934,2266880335,3202591562,489,24,4266,118,0
21773160140,1921680201,443,33934,2266890135,3202591562,489,24,2866,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28874,16,94,64,0
21773160140,1921680201,443,33934,2266894335,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2266897135,3202591562,489,24,2866,118,0
21773160140,1921680201,443,33934,2266911135,3202591562,489,16,1466,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28874,16,94,64,0
21773160140,1921680201,443,33934,2266913935,3202591562,489,24,4266,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28874,16,94,64,0
21773160140,1921680201,443,33934,2266923735,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2266926535,3202591562,489,24,4266,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28874,16,94,64,0
21773160140,1921680201,443,33934,2266944735,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2266946135,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2266947535,3202591562,489,24,4266,118,0
21773160140,1921680201,443,33934,2266976935,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2266981135,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2266983935,3202591562,489,24,2866,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28874,16,94,64,0
1921680201,21773160140,33934,443,3202591562,2266866335,28874,16,94,64,0
21773160140,1921680201,443,33934,2266989535,3202591562,489,24,2866,118,0
1921680201,1921680206,80,52919,1233263123,101400509,64240,18,58,64,0
1921680220,1921680201,10494,80,547362796,727289431,512,2,60,64,1
1921680215,1921680201,26974,80,1377339007,685849816,512,2,60,64,1
1921680209,1921680201,762,80,660750267,1988784679,512,2,60,64,1
1921680203,1921680201,47997,80,1029301723,1051104195,512,2,60,64,1
1921680218,1921680201,59776,80,1861610585,874539347,512,2,60,64,1
1921680206,1921680201,52921,80,1829432489,676416625,512,2,60,64,1
1921680205,1921680201,5268,80,68329336,878281801,512,2,60,64,1
1921680220,1921680201,10495,80,1836395488,1503837235,512,2,60,64,1
1921680201,1921680206,80,52921,4039797084,1829432490,64240,18,58,64,0
1921680217,1921680201,44491,80,62218723,597191999,512,2,60,64,1
1921680218,1921680201,59777,80,701564599,1455473528,512,2,60,64,1
1921680202,1921680201,62670,80,1204319117,1441939343,512,2,60,64,1
1921680219,1921680201,3226,80,54716244,0,0,4,60,64,0
1921680211,1921680201,64248,80,1213116936,1237791578,512,2,60,64,1
1921680217,1921680201,44492,80,961399663,881334749,512,2,60,64,1
1921680209,1921680201,764,80,798575609,1153458964,512,2,60,64,1
1921680206,1921680201,52923,80,1497240305,1190266784,512,2,60,64,1
1921680201,1921680217,80,44491,4151516648,62218724,64240,18,58,64,0
1921680201,1921680217,80,44492,1598412861,961399664,64240,18,58,64,0
1921680201,1921680206,80,52923,282749123,1497240306,64240,18,58,64,0
1921680202,1921680201,62671,80,1775867199,301250647,512,2,60,64,1
1921680211,1921680201,64249,80,1951038642,820989956,512,2,60,64,1
1921680217,1921680201,44493,80,1168639907,595901740,512,2,60,64,1
1921680207,1921680201,41686,80,1387037894,280436339,512,2,60,64,1
1921680205,1921680201,5271,80,735838012,806373360,512,2,60,64,1
1921680213,1921680201,18727,80,938670919,1422971047,512,2,60,64,1
1921680202,1921680201,62672,80,1679841724,78464612,512,2,60,64,1
1921680217,1921680201,44494,80,32458471,22152581,512,2,60,64,1
1921680201,1921680217,80,44493,4085060563,1168639908,64240,18,58,64,0
1921680201,1921680207,80,41686,3289510844,1387037895,64240,18,58,64,0
1921680201,1921680213,80,18727,1799838997,938670920,64240,18,58,64,0
1921680201,1921680217,80,44494,3400523802,32458472,64240,18,58,64,0
1921680214,1921680201,25814,80,2069803748,916311212,512,2,60,64,1
1921680210,1921680201,38188,80,1617191170,446846551,512,2,60,64,1
1921680203,1921680201,48002,80,963137601,328895259,512,2,60,64,1
1921680207,1921680201,41688,80,2088817886,37887066,512,2,60,64,1
1921680218,1921680201,59781,80,1154094621,776768524,512,2,60,64,1
1921680213,1921680201,18729,80,173277380,691174834,512,2,60,64,1
1921680206,1921680201,52927,80,1897084728,1194981578,512,2,60,64,1
1921680219,1921680201,5651,80,1728072733,356980857,512,2,60,64,1
1921680201,1921680207,80,41688,1083710129,2088817887,64240,18,58,64,0
1921680201,1921680213,80,18729,3326204126,173277381,64240,18,58,64,0
1921680201,1921680206,80,52927,3599489078,1897084729,64240,18,58,64,0
1921680201,1921680219,80,5651,1196439298,1728072734,64240,18,58,64,0
1921680209,1921680201,767,80,262194668,1093523848,512,2,60,64,1
1921680220,1921680201,10499,80,490799790,2016261338,512,2,60,64,1
1921680215,1921680201,26979,80,1230986199,1979112384,512,2,60,64,1
1921680206,1921680201,52928,80,1124942368,832324644,512,2,60,64,1
1921680214,1921680201,25817,80,1622990943,328430838,512,2,60,64,1
21773160140,1921680201,443,33934,2268223917,3202640052,489,16,1466,118,0
1921680201,21773160140,33934,443,3202640052,2268225317,29295,16,78,64,0
21773160140,1921680201,443,33934,2268225317,3202640052,489,24,25730,118,0
1921680201,21773160140,33934,443,3202640052,2268250981,29095,16,78,64,0
21773160140,1921680201,443,33934,2268320757,3202640052,489,16,23866,118,0
1921680201,21773160140,33934,443,3202640052,2268250981,29095,16,78,64,0
21773160140,1921680201,443,33934,2268344557,3202640052,489,24,9122,118,0
1921680201,21773160140,33934,443,3202640052,2268250981,29095,16,78,64,0
21773160140,1921680201,443,33934,2268353613,3202640052,489,24,10354,118,0
21773160140,1921680201,443,33934,2268250981,3202640052,489,16,15466,118,0
1921680201,21773160140,33934,443,3202640052,2268363901,28713,16,66,64,0
1921680201,21773160140,33934,443,3202640052,2268363901,29579,16,1466,64,0
1921680201,21773160140,33934,443,3202641452,2268363901,29579,24,1466,64,0
1921680201,21773160140,33934,443,3202642852,2268363901,29579,24,996,64,0
21773160140,1921680201,443,33934,2268363901,3202642852,489,16,66,118,0
21773160140,1921680201,443,33934,2268363901,3202643782,489,24,1259,118,0
21773160140,1921680201,443,33934,2268365094,3202643782,489,24,350,118,0
21773160140,1921680201,443,33934,2268365378,3202643782,489,24,93,118,0
1921680201,21773160140,33934,443,3202643782,2268365094,29570,16,66,64,0
1921680201,21773160140,33934,443,3202643782,2268365378,29568,16,66,64,0
1921680201,21773160140,33934,443,3202643782,2268365405,29568,16,66,64,0
1921680201,21773160140,33934,443,3202643782,2268365405,29579,16,1466,64,0
1921680201,21773160140,33934,443,3202645182,2268365405,29579,24,1466,64,0
1921680201,21773160140,33934,443,3202646582,2268365405,29579,24,996,64,0
21773160140,1921680201,443,33934,2268365405,3202646582,489,16,66,118,0
21773160140,1921680201,443,33934,2268365405,3202647512,489,24,1259,118,0
21773160140,1921680201,443,33934,2268366598,3202647512,489,24,347,118,0
1921680201,21773160140,33934,443,3202647512,2268366598,29570,16,66,64,0
1921680201,21773160140,33934,443,3202647512,2268366879,29568,16,66,64,0
21773160140,1921680201,443,33934,2268366879,3202647512,489,16,7066,118,0
1921680201,21773160140,33934,443,3202647512,2268373879,29525,16,66,64,0
21773160140,1921680201,443,33934,2268373879,3202647512,489,16,4266,118,0
1921680201,21773160140,33934,443,3202647512,2268378079,29493,16,66,64,0
21773160140,1921680201,443,33934,2268378079,3202647512,489,16,2866,118,0
1921680201,21773160140,33934,443,3202647512,2268380879,29472,16,66,64,0
21773160140,1921680201,443,33934,2268380879,3202647512,489,16,2866,118,0
1921680201,21773160140,33934,443,3202647512,2268383679,29451,16,66,64,0
21773160140,1921680201,443,33934,2268383679,3202647512,489,24,7996,118,0
1921680201,21773160140,33934,443,3202647512,2268391609,29390,16,66,64,0
21773160140,1921680201,443,33934,2268391609,3202647512,489,16,2866,118,0
1921680201,21773160140,33934,443,3202647512,2268394409,29369,16,66,64,0
1921680205,1921680201,3965,80,1897684059,905556297,512,2,60,64,1
1921680204,1921680201,24769,80,212306606,1069259024,512,2,60,64,1
1921680207,1921680201,40410,80,1571553534,1417685434,512,2,60,64,1
1921680203,1921680201,46794,80,72448127,1277517339,512,2,60,64,1
1921680205,1921680201,3966,80,1015022457,1156325948,512,2,60,64,1
1921680218,1921680201,58580,80,294730121,1516033563,512,2,60,64,1
1921680201,1921680213,80,17421,1532500423,1558652204,64240,18,58,64,0
1921680201,1921680207,80,40410,1683225697,1571553535,64240,18,58,64,0
1921680207,1921680201,40411,80,1307667683,1882635819,512,2,60,64,1
1921680203,1921680201,46795,80,1564686685,1728230464,512,2,60,64,1
1921680209,1921680201,65339,80,722434269,828183721,512,2,60,64,1
1921680211,1921680201,63041,80,565840119,460448040,512,2,60,64,1
1921680218,1921680201,58581,80,482974032,442810948,512,2,60,64,1
1921680213,1921680201,17424,80,893600206,153315735,512,2,60,64,1
1921680205,1921680201,3968,80,476440486,2102489432,512,2,60,64,1
1921680211,1921680201,63042,80,126329774,377128960,512,2,60,64,1
1921680201,1921680207,80,40411,2754250655,1307667684,64240,18,58,64,0
1921680201,1921680213,80,17424,3374643289,893600207,64240,18,58,64,0
1921680218,1921680201,58582,80,1298620533,1946699686,512,2,60,64,1
1921680207,1921680201,40413,80,1921312362,791449939,512,2,60,64,1
1921680205,1921680201,3969,80,457860000,320731069,512,2,60,64,1
1921680211,1921680201,63043,80,1774221859,218561506,512,2,60,64,1
1921680218,1921680201,58583,80,261150209,574328156,512,2,60,64,1
1921680205,1921680201,3970,80,1228161236,107858976,512,2,60,64,1
1921680202,1921680201,61739,80,1250894584,1575819595,512,2,60,64,1
1921680215,1921680201,26013,80,259925837,818880551,512,2,60,64,1
1921680201,1921680207,80,40413,2595348880,1921312363,64240,18,58,64,0
1921680211,1921680201,63044,80,2032987649,999230713,512,2,60,64,1
1921680207,1921680201,40415,80,1266081142,1385398704,512,2,60,64,1
1921680205,1921680201,3971,80,1549604477,829683444,512,2,60,64,1
1921680215,1921680201,26014,80,60183656,460451722,512,2,60,64,1
1921680202,1921680201,61740,80,2045352855,848229594,512,2,60,64,1
1921680207,1921680201,40416,80,1637623836,2020116492,512,2,60,64,1
1921680218,1921680201,58585,80,1237842298,111318516,512,2,60,64,1
1921680203,1921680201,46800,80,283168578,1262250099,512,2,60,64,1
1921680201,1921680207,80,40415,3171275944,1266081143,64240,18,58,64,0
1921680201,1921680207,80,40416,3344129350,1637623837,64240,18,58,64,0
1921680209,1921680201,65343,80,1798866697,147503838,512,2,60,64,1
1921680210,1921680201,37530,80,121687036,1912260590,512,2,60,64,1
1921680213,1921680201,18015,80,1720550680,1639379972,512,2,60,64,1
1921680218,1921680201,59131,80,1579445746,298411688,512,2,60,64,1
1921680215,1921680201,26459,80,1635404947,2090325764,512,2,60,64,1
1921680203,1921680201,47351,80,1260599568,1666834202,512,2,60,64,1
1921680206,1921680201,49645,80,798415714,0,0,4,60,64,0
1921680219,1921680201,4998,80,575793425,843065329,512,2,60,64,1
1921680201,1921680213,80,18015,2950829721,1720550681,64240,18,58,64,0
1921680201,1921680219,80,4998,2274621464,575793426,64240,18,58,64,0
1921680205,1921680201,4572,80,392185275,1519892630,512,2,60,64,1
1921680207,1921680201,41010,80,1993198853,639127227,512,2,60,64,1
1921680217,1921680201,43853,80,583541883,679751827,512,2,60,64,1
21773160140,1921680201,443,33934,2269366141,3202662432,489,16,15466,118,0
21773160140,1921680201,443,33934,2269384341,3202662432,489,16,4266,118,0
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,94,64,0
21773160140,1921680201,443,33934,2269392741,3202662432,489,16,4266,118,0
21773160140,1921680201,443,33934,2269399741,3202662432,489,16,2866,118,0
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,94,64,0
21773160140,1921680201,443,33934,2269405341,3202662432,489,16,2866,118,0
21773160140,1921680201,443,33934,2269410941,3202662432,489,16,7066,118,0
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,94,64,0
21773160140,1921680201,443,33934,2269419341,3202662432,489,16,1466,118,0
21773160140,1921680201,443,33934,2269424941,3202662432,489,16,2866,118,0
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,94,64,0
21773160140,1921680201,443,33934,2269430541,3202662432,489,16,4266,118,0
21773160140,1921680201,443,33934,2269438941,3202662432,489,16,4266,118,0
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,94,64,0
21773160140,1921680201,443,33934,2269445941,3202662432,489,16,4266,118,0
21773160140,1921680201,443,33934,2269452941,3202662432,489,16,2866,118,0
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,94,64,0
21773160140,1921680201,443,33934,2269458541,3202662432,489,16,4266,118,0
21773160140,1921680201,443,33934,2269465541,3202662432,489,16,2866,118,0
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,94,64,0
21773160140,1921680201,443,33934,2269471141,3202662432,489,16,4266,118,0
21773160140,1921680201,443,33934,2269479541,3202662432,489,16,2866,118,0
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,94,64,0
21773160140,1921680201,443,33934,2269485141,3202662432,489,16,4266,118,0
21773160140,1921680201,443,33934,2269490741,3202662432,489,16,1466,118,0
21773160140,1921680201,443,33934,2269493541,3202662432,489,24,1466,118,0
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,94,64,0
21773160140,1921680201,443,33934,2269494941,3202662432,489,24,3869,118,0
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,94,64,0
21773160140,1921680201,443,33934,2269284941,3202662432,489,16,1466,118,0
1921680201,21773160140,33934,443,3202662432,2269287741,28511,16,94,64,0
21773160140,1921680201,443,33934,2269287741,3202662432,489,24,4266,118,0
1921680201,21773160140,33934,443,3202662432,2269296141,28481,16,94,64,0
21773160140,1921680201,443,33934,2269296141,3202662432,489,24,2866,118,0
1921680201,21773160140,33934,443,3202662432,2269322741,28459,16,94,64,0
21773160140,1921680201,443,33934,2269322741,3202662432,489,16,2866,118,0
1921680201,21773160140,33934,443,3202662432,2269325541,28438,16,94,64,0
21773160140,1921680201,443,33934,2269325541,3202662432,489,24,1466,118,0
1921680201,21773160140,33934,443,3202662432,2269331141,28428,16,94,64,0
21773160140,1921680201,443,33934,2269331141,3202662432,489,24,2866,118,0
1921680201,21773160140,33934,443,3202662432,2269338141,28408,16,94,64,0
21773160140,1921680201,443,33934,2269338141,3202662432,489,24,4266,118,0
1921680201,21773160140,33934,443,3202662432,2269346541,28378,16,94,64,0
21773160140,1921680201,443,33934,2269346541,3202662432,489,16,2866,118,0
1921680201,21773160140,33934,443,3202662432,2269349341,28357,16,94,64,0
21773160140,1921680201,443,33934,2269349341,3202662432,489,24,1466,118,0
1921680201,21773160140,33934,443,3202662432,2269359141,28346,16,94,64,0
21773160140,1921680201,443,33934,2269359141,3202662432,489,24,2866,118,0
1921680201,21773160140,33934,443,3202662432,2269381541,28325,16,94,64,0
1921680209,1921680201,4093,80,1414543719,167477688,512,2,60,64,1
1921680211,1921680201,2898,80,925682029,1191404504,512,2,60,64,1
1921680219,1921680201,9883,80,741248552,2136460973,512,2,60,64,1
1921680210,1921680201,42392,80,2027673481,1703032906,512,2,60,64,1
1921680214,1921680201,30342,80,1875368726,1965957597,512,2,60,64,1
1921680201,1921680217,80,48093,2904990282,1197037347,64240,18,58,64,0
1921680201,1921680206,80,56872,711764135,430032985,64240,18,58,64,0
1921680201,1921680219,80,9883,2368655482,741248553,64240,18,58,64,0
1921680202,1921680201,333,80,1144714563,1347310535,512,2,60,64,1
1921680217,1921680201,48632,80,866143107,599931368,512,2,60,64,1
1921680213,1921680201,23264,80,1573764162,1849303722,512,2,60,64,1
1921680218,1921680201,63949,80,1944791417,1273576989,512,2,60,64,1
1921680206,1921680201,57470,80,1521194805,482992954,512,2,60,64,1
1921680220,1921680201,13780,80,1317792244,478758134,512,2,60,64,1
1921680209,1921680201,4095,80,1525944144,245696264,512,2,60,64,1
1921680213,1921680201,23265,80,2124476846,1296222255,512,2,60,64,1
1921680201,1921680217,80,48632,583905332,866143108,64240,18,58,64,0
1921680201,1921680213,80,23264,2117413420,1573764163,64240,18,58,64,0
1921680201,1921680206,80,57470,4154910362,1521194806,64240,18,58,64,0
1921680201,1921680213,80,23265,719584234,2124476847,64240,18,58,64,0
1921680201,1921680206,80,32884,1552949239,201639158,64240,18,58,64,0
1921680214,1921680201,30344,80,505394488,409572405,512,2,60,64,1
1921680208,1921680201,20359,80,68276571,78586956,512,2,60,64,1
1921680211,1921680201,2901,80,514617377,1461630454,512,2,60,64,1
1921680213,1921680201,23266,80,1626912828,412296095,512,2,60,64,1
1921680210,1921680201,42395,80,1939149768,846948459,512,2,60,64,1
1921680219,1921680201,9887,80,1720865079,1948787948,512,2,60,64,1
1921680207,1921680201,46102,80,628039034,1104013015,512,2,60,64,1
1921680203,1921680201,52181,80,1443800976,654226422,512,2,60,64,1
1921680201,1921680208,80,20359,2752942484,68276572,64240,18,58,64,0
1921680201,1921680213,80,23266,1868244520,1626912829,64240,18,58,64,0
1921680201,1921680219,80,9887,3570136949,1720865080,64240,18,58,64,0
1921680201,1921680207,80,46102,4255974510,628039035,64240,18,58,64,0
1921680206,1921680201,57473,80,1865119413,2027834368,512,2,60,64,1
1921680218,1921680201,63952,80,689420017,1057812252,512,2,60,64,1
1921680219,1921680201,9888,80,25868292,1144580850,512,2,60,64,1
1921680207,1921680201,46103,80,1671172615,300763323,512,2,60,64,1
1921680214,1921680201,30347,80,167675118,1319837760,512,2,60,64,1
1921680215,1921680201,30310,80,1626192426,75223256,512,2,60,64,1
1921680220,1921680201,13783,80,1616624923,2017825930,512,2,60,64,1
1921680208,1921680201,20366,80,1926248016,994673308,512,2,60,64,1
1921680201,1921680206,80,57473,3514583169,1865119414,64240,18,58,64,0
1921680201,1921680219,80,9888,3229374606,25868293,64240,18,58,64,0
1921680201,1921680207,80,46103,2971725601,1671172616,64240,18,58,64,0
1921680201,1921680208,80,20366,1046145726,1926248017,64240,18,58,64,0
1921680211,1921680201,2904,80,812639637,2054213701,512,2,60,64,1
1921680206,1921680201,57475,80,593516320,654477923,512,2,60,64,1
1921680218,1921680201,63954,80,769239860,1421420334,512,2,60,64,1
1921680219,1921680201,9890,80,504151473,506201385,512,2,60,64,1
1921680214,1921680201,30349,80,777607239,1532142222,512,2,60,64,1
